Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,BandT_H5B_blo1_BC7_rep13_msmethod,ms_condition,ms_mp\msmethodfile,BC7,1
Unknown,BandT_D2T_blo1_RE21_rep12_msmethod,ms_condition,ms_mp\msmethodfile,RE21,1
Unknown,BandT_H3T_blo1_GE8_rep15_msmethod,ms_condition,ms_mp\msmethodfile,GE8,1
Unknown,BandT_D2B_blo1_RP15_rep14_msmethod,ms_condition,ms_mp\msmethodfile,RP15,1
Unknown,BandT_D6B_blo1_BK14_rep13_msmethod,ms_condition,ms_mp\msmethodfile,BK14,1
Unknown,BandT_H3B_blo1_GC4_rep14_msmethod,ms_condition,ms_mp\msmethodfile,GC4,1
Unknown,BandT_D4T_blo1_GM21_rep15_msmethod,ms_condition,ms_mp\msmethodfile,GM21,1
Unknown,BandT_H5B_blo1_BC4_rep14_msmethod,ms_condition,ms_mp\msmethodfile,BC4,1
Unknown,BandT_D4T_blo1_GM20_rep16_msmethod,ms_condition,ms_mp\msmethodfile,GM20,1
Unknown,BandT_D4B_blo1_GJ13_rep17_msmethod,ms_condition,ms_mp\msmethodfile,GJ13,1
Unknown,BandT_qc_other_BP2_rep17_msmethod,ms_lib,ms_mp\msmethodfile,BP2,1
Unknown,BandT_qc_other_BP1_rep18_msmethod,ms_lib,ms_mp\msmethodfile,BP1,1
Unknown,BandT_tb_other_RA23_rep17_msmethod,ms_tb,ms_mp\msmethodfile,RA23,1
Unknown,BandT_tb_other_GA24_rep18_msmethod,ms_tb,ms_mp\msmethodfile,GA24,1
Unknown,BandT_H5T_blo1_BJ9_rep11_msmethod,ms_condition,ms_mp\msmethodfile,BJ9,1
Unknown,BandT_D2T_blo1_RO19_rep13_msmethod,ms_condition,ms_mp\msmethodfile,RO19,1
Unknown,BandT_D2T_blo1_RH22_rep14_msmethod,ms_condition,ms_mp\msmethodfile,RH22,1
Unknown,BandT_D4B_blo1_GB13_rep18_msmethod,ms_condition,ms_mp\msmethodfile,GB13,1
Unknown,BandT_hyea_SysQC_BL2_rep7_msmethod,ms_sys,ms_mp\msmethodfile,BL2,1
Unknown,BandT_hyeb_SysQC_BL24_rep7_msmethod,ms_sys,ms_mp\msmethodfile,BL24,1
Unknown,BandT_H5B_blo1_BL6_rep15_msmethod,ms_condition,ms_mp\msmethodfile,BL6,1
Unknown,BandT_D2B_blo1_RM14_rep15_msmethod,ms_condition,ms_mp\msmethodfile,RM14,1
Unknown,BandT_H5B_blo1_BE3_rep16_msmethod,ms_condition,ms_mp\msmethodfile,BE3,1
Unknown,BandT_D2B_blo1_RP16_rep16_msmethod,ms_condition,ms_mp\msmethodfile,RP16,1
Unknown,BandT_D6B_blo1_BG15_rep14_msmethod,ms_condition,ms_mp\msmethodfile,BG15,1
Unknown,BandT_D6B_blo1_BE13_rep15_msmethod,ms_condition,ms_mp\msmethodfile,BE13,1
Unknown,BandT_H3T_blo1_GC11_rep16_msmethod,ms_condition,ms_mp\msmethodfile,GC11,1
Unknown,BandT_D6B_blo1_BD13_rep16_msmethod,ms_condition,ms_mp\msmethodfile,BD13,1
Unknown,BandT_H5T_blo1_BC12_rep12_msmethod,ms_condition,ms_mp\msmethodfile,BC12,1
Unknown,BandT_D2B_blo1_RD15_rep17_msmethod,ms_condition,ms_mp\msmethodfile,RD15,1
Unknown,BandT_D2T_blo1_RJ20_rep15_msmethod,ms_condition,ms_mp\msmethodfile,RJ20,1
Unknown,BandT_H5T_blo1_BM9_rep13_msmethod,ms_condition,ms_mp\msmethodfile,BM9,1
Unknown,BandT_H5T_blo1_BK9_rep14_msmethod,ms_condition,ms_mp\msmethodfile,BK9,1
Unknown,BandT_D2T_blo1_RA18_rep16_msmethod,ms_condition,ms_mp\msmethodfile,RA18,1
Unknown,BandT_D6T_blo1_BO19_rep15_msmethod,ms_condition,ms_mp\msmethodfile,BO19,1
Unknown,BandT_D2T_blo1_RE19_rep17_msmethod,ms_condition,ms_mp\msmethodfile,RE19,1
Unknown,BandT_qc_other_BP2_rep19_msmethod,ms_lib,ms_mp\msmethodfile,BP2,1
Unknown,BandT_qc_other_BP1_rep20_msmethod,ms_lib,ms_mp\msmethodfile,BP1,1
Unknown,BandT_tb_other_RA24_rep19_msmethod,ms_tb,ms_mp\msmethodfile,RA24,1
Unknown,BandT_tb_other_RA1_rep20_msmethod,ms_tb,ms_mp\msmethodfile,RA1,1
Unknown,BandT_H5B_blo1_BI7_rep17_msmethod,ms_condition,ms_mp\msmethodfile,BI7,1
Unknown,BandT_H1B_blo1_RH3_rep1_msmethod,ms_condition,ms_mp\msmethodfile,RH3,1
Unknown,BandT_H5B_blo1_BL3_rep18_msmethod,ms_condition,ms_mp\msmethodfile,BL3,1
Unknown,BandT_H3B_blo1_GP6_rep15_msmethod,ms_condition,ms_mp\msmethodfile,GP6,1
Unknown,BandT_D6B_blo1_BA15_rep17_msmethod,ms_condition,ms_mp\msmethodfile,BA15,1
Unknown,BandT_D6T_blo1_BL19_rep16_msmethod,ms_condition,ms_mp\msmethodfile,BL19,1
Unknown,BandT_H3B_blo1_GM7_rep16_msmethod,ms_condition,ms_mp\msmethodfile,GM7,1
Unknown,BandT_D4T_blo1_GD20_rep17_msmethod,ms_condition,ms_mp\msmethodfile,GD20,1
Unknown,BandT_D2T_blo1_RB19_rep18_msmethod,ms_condition,ms_mp\msmethodfile,RB19,1
Unknown,BandT_D6B_blo1_BL14_rep18_msmethod,ms_condition,ms_mp\msmethodfile,BL14,1
Unknown,BandT_hyea_SysQC_BL1_rep8_msmethod,ms_sys,ms_mp\msmethodfile,BL1,1
Unknown,BandT_hyeb_SysQC_BL23_rep8_msmethod,ms_sys,ms_mp\msmethodfile,BL23,1
Unknown,BandT_D4T_blo1_GE19_rep18_msmethod,ms_condition,ms_mp\msmethodfile,GE19,1
Unknown,BandT_D4B_blo1_GL13_rep19_msmethod,ms_condition,ms_mp\msmethodfile,GL13,1
Unknown,BandT_D6T_blo1_BM19_rep17_msmethod,ms_condition,ms_mp\msmethodfile,BM19,1
Unknown,BandT_H3B_blo1_GI6_rep17_msmethod,ms_condition,ms_mp\msmethodfile,GI6,1
Unknown,BandT_H3B_blo1_GC7_rep18_msmethod,ms_condition,ms_mp\msmethodfile,GC7,1
Unknown,BandT_H5T_blo1_BK10_rep15_msmethod,ms_condition,ms_mp\msmethodfile,BK10,1
Unknown,BandT_D4T_blo1_GG20_rep19_msmethod,ms_condition,ms_mp\msmethodfile,GG20,1
Unknown,BandT_H5T_blo1_BM8_rep16_msmethod,ms_condition,ms_mp\msmethodfile,BM8,1
Unknown,BandT_H3T_blo1_GA11_rep17_msmethod,ms_condition,ms_mp\msmethodfile,GA11,1
Unknown,BandT_H5T_blo1_BC11_rep17_msmethod,ms_condition,ms_mp\msmethodfile,BC11,1
Unknown,BandT_qc_other_BP2_rep21_msmethod,ms_lib,ms_mp\msmethodfile,BP2,1
Unknown,BandT_qc_other_BP1_rep22_msmethod,ms_lib,ms_mp\msmethodfile,BP1,1
Unknown,BandT_tb_other_BA2_rep21_msmethod,ms_tb,ms_mp\msmethodfile,BA2,1
Unknown,BandT_tb_other_BA24_rep22_msmethod,ms_tb,ms_mp\msmethodfile,BA24,1
Unknown,BandT_D2B_blo1_RN17_rep18_msmethod,ms_condition,ms_mp\msmethodfile,RN17,1
Unknown,BandT_D6T_blo1_BI18_rep18_msmethod,ms_condition,ms_mp\msmethodfile,BI18,1
Unknown,BandT_D4T_blo1_GN22_rep20_msmethod,ms_condition,ms_mp\msmethodfile,GN22,1
Unknown,BandT_H3B_blo1_GD7_rep19_msmethod,ms_condition,ms_mp\msmethodfile,GD7,1
Unknown,BandT_D6T_blo1_BF18_rep19_msmethod,ms_condition,ms_mp\msmethodfile,BF18,1
Unknown,BandT_D6B_blo1_BN17_rep19_msmethod,ms_condition,ms_mp\msmethodfile,BN17,1
Unknown,BandT_D4B_blo1_GB14_rep20_msmethod,ms_condition,ms_mp\msmethodfile,GB14,1
Unknown,BandT_H3T_blo1_GA12_rep18_msmethod,ms_condition,ms_mp\msmethodfile,GA12,1
Unknown,BandT_H3T_blo1_GI10_rep19_msmethod,ms_condition,ms_mp\msmethodfile,GI10,1
Unknown,BandT_H3T_blo1_GK8_rep20_msmethod,ms_condition,ms_mp\msmethodfile,GK8,1
Unknown,BandT_H5B_blo1_BG7_rep19_msmethod,ms_condition,ms_mp\msmethodfile,BG7,1
